event_id,match_id,season_id,team_id,team_name,player_id,player_name,period,minute,second,play_pattern,location_x,location_y,distance_to_goal,angle_to_goal,n_teammates_in_frame,n_opponents_in_frame,keeper_x,keeper_y,under_pressure,first_time,open_goal,aerial_won,body_part_Head,body_part_Left Foot,body_part_Other,body_part_Right Foot,technique_Backheel,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty
cbaeba14-00e5-47ff-b45a-408685cc14d9,7581,3,776,Denmark,3043,Christian Dannemann Eriksen,1,22,6,Regular Play,-0.7692307692307693,-0.21089630931458697,0.48994878940905645,0.13501582003156382,-0.3333333333333333,-1.5,-1.4666666666666686,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205e6345-79ee-46e3-83bf-fdf8657ed81a,7581,3,776,Denmark,4447,Martin Braithwaite Christensen,1,26,31,Regular Play,0.38461538461538464,0.7029876977152899,-0.32940185614220946,-0.9098204915526548,-0.3333333333333333,-0.5,-1.4666666666666686,1.8518518518518499,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b93b519e-9b36-4b01-8e44-f2ee69cc4966,7581,3,785,Croatia,5470,Ivan Rakitić,1,28,19,Regular Play,-0.9230769230769231,-0.5623901581722319,0.7201979889684872,0.32408893726820764,-0.3333333333333333,-0.5,-0.8000000000000019,-0.7407407407407399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8adcca99-5066-4880-bb89-99dfdcac591d,7581,3,785,Croatia,5474,Ivan Perišić,1,28,28,From Counter,0.3076923076923077,-0.5623901581722319,-0.3788214238037114,0.7325857876092483,0.0,0.5,-0.8000000000000019,-1.11111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003be4f-a590-4bc9-a018-da2d9c92dc3c,7581,3,785,Croatia,5474,Ivan Perišić,1,28,30,From Counter,0.38461538461538464,-0.42179261862917394,-0.5307037492579314,0.6384114605772133,0.0,0.5,-2.800000000000002,-1.8518518518518499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
a661f914-8271-41c5-9257-5f18440fbde8,7581,3,785,Croatia,5465,Ante Rebić,1,31,54,From Keeper,-0.6923076923076923,-0.7029876977152899,0.558126484726463,0.44528713464541686,0.3333333333333333,1.0,-0.13333333333333522,-0.7407407407407399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ed258fa2-2a2b-4323-947e-030f15944db2,7581,3,776,Denmark,3043,Christian Dannemann Eriksen,1,33,57,From Free Kick,-0.7692307692307693,1.1950790861159928,0.8887485340479635,-0.6691314384978915,0.0,0.5,-0.13333333333333522,1.4814814814814798,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
b1f5b21e-edf9-46b2-afa7-30f8c0e09cc3,7581,3,785,Croatia,3471,Dejan Lovren,1,38,8,From Free Kick,0.6923076923076923,-0.07029876977152899,-0.9671783830186127,0.21431807770052583,0.0,1.0,0.5333333333333314,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6b67ba3-8ec0-4a85-91d1-af5b75bdd1d0,7581,3,785,Croatia,5470,Ivan Rakitić,1,43,58,From Throw In,-0.15384615384615385,-0.632688927943761,0.044956387691003914,0.556316080520357,-0.3333333333333333,0.0,-0.13333333333333522,-0.7407407407407399,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4140a7f4-f65e-43ef-99b9-9afcd801cd20,7581,3,785,Croatia,5474,Ivan Perišić,2,45,35,From Throw In,-0.6153846153846154,1.546572934973638,1.0186623216177353,-0.8527295382777391,0.0,0.5,0.5333333333333314,0.37037037037036996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
dc3fa567-459b-4861-8063-8516a2f391d6,7581,3,776,Denmark,4447,Martin Braithwaite Christensen,2,55,34,Regular Play,0.6923076923076923,0.8435852372583479,-0.36403075665938905,-1.2768229211544266,-0.6666666666666666,-0.5,0.5333333333333314,1.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fd76e708-ffe4-4311-b47f-6cc2da8ddc5b,7581,3,785,Croatia,5474,Ivan Perišić,2,63,34,Regular Play,0.15384615384615385,-1.3356766256590509,0.3590615234296564,1.0938502926891158,-0.6666666666666666,0.0,0.5333333333333314,-0.37037037037036996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79648acb-6ef2-458c-aa96-33b9da7b5803,7581,3,785,Croatia,5465,Ante Rebić,2,64,24,From Corner,-0.3076923076923077,-0.9841827768014059,0.38435267412315544,0.7177137182461754,0.3333333333333333,0.5,0.5333333333333314,-0.37037037037036996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ab2c9ca-d7d7-4629-98a4-6a272c3bf558,7581,3,776,Denmark,5522,Nicolai Jørgensen,2,71,39,Regular Play,0.07692307692307693,0.7029876977152899,-0.1043873552245044,-0.7119077363219294,0.0,-0.5,-0.13333333333333522,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093a142-52f3-4aa1-8314-cbd869198924,7581,3,776,Denmark,3043,Christian Dannemann Eriksen,2,73,34,Regular Play,-0.38461538461538464,-0.7029876977152899,0.2826243771287861,0.5260117224445732,-0.3333333333333333,-1.0,-0.13333333333333522,-0.37037037037036996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654f5f3c-8a83-4d7a-b40e-72612212e5cd,7581,3,785,Croatia,5463,Luka Modrić,2,76,32,From Throw In,-0.7692307692307693,0.773286467486819,0.6589606468231295,-0.46660535624127325,0.3333333333333333,0.0,0.5333333333333314,0.7407407407407399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28f16999-0aad-4b48-8c42-cb08c80adc88,7581,3,785,Croatia,5465,Ante Rebić,2,77,20,Regular Play,-0.6923076923076923,1.265377855887522,0.8731206582538059,-0.7209741557999458,-0.6666666666666666,-0.5,-0.13333333333333522,1.11111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2d7e745-f2b2-4774-8284-976228415caa,7581,3,785,Croatia,5474,Ivan Perišić,2,83,40,From Free Kick,0.5384615384615384,-0.632688927943761,-0.4860381621341513,0.9877453583093029,0.6666666666666666,1.0,0.5333333333333314,-0.37037037037036996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5820e40c-66dd-4b14-abaf-373bf0f27335,7581,3,785,Croatia,6308,Josip Pivarić,2,85,43,From Throw In,-0.6153846153846154,-0.7029876977152899,0.48837001375669714,0.46320182830192286,0.0,0.0,-0.13333333333333522,0.37037037037036996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8104cddc-aee7-428e-a1b3-00f6be2857b7,7581,3,776,Denmark,5520,Lasse Schöne,2,86,58,Regular Play,-0.6923076923076923,0.7029876977152899,0.558126484726463,-0.44528713464541686,0.0,0.5,-0.13333333333333522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708f13e3-a51f-4bc1-8891-37e8edb4a4ba,7581,3,785,Croatia,5470,Ivan Rakitić,2,91,16,Regular Play,-1.3846153846153846,0.0,1.0863974427951733,0.0,0.0,0.5,-0.13333333333333522,0.7407407407407399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89afcd4d-b8bb-4264-9532-6b6a0eb3a0a7,7581,3,776,Denmark,4447,Martin Braithwaite Christensen,2,92,33,From Corner,-0.46153846153846156,0.7029876977152899,0.3505478702732916,-0.5033956405456494,0.6666666666666666,1.0,-0.8000000000000019,-0.7407407407407399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
9f1e0ff9-a769-491e-b1c3-53551181f9e0,7581,3,776,Denmark,5527,Thomas Delaney,3,91,5,From Kick Off,-2.1538461538461537,0.49209138840070293,1.8940063769617455,-0.17930670327744178,0.3333333333333333,1.0,1.1999999999999982,1.11111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738f7186-4f9c-4a5b-b008-7540040b1a70,7581,3,776,Denmark,5520,Lasse Schöne,3,92,15,From Throw In,-0.8461538461538461,0.35149384885764495,0.5898240784727685,-0.21431807770052583,1.0,1.0,1.1999999999999982,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
51cb459f-70a8-42d9-861a-bf7c0fca2fdc,7581,3,776,Denmark,5520,Lasse Schöne,3,98,26,From Throw In,-0.8461538461538461,0.49209138840070293,0.6254292207178157,-0.2964134577573822,0.0,0.0,-0.8000000000000019,1.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f9c4183d-04e0-4348-8b16-447d71adb8e4,7581,3,785,Croatia,5456,Mateo Kovačić,4,105,36,Regular Play,-0.6153846153846154,-0.7029876977152899,0.48837001375669714,0.46320182830192286,0.0,0.5,0.5333333333333314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2156a1a-f0c9-440f-bdba-0a2f68e3fd98,7581,3,776,Denmark,5516,Pione Sisto Ifolo Emirmija,4,107,2,From Throw In,0.0,-1.4059753954305798,0.5072270524791325,1.042376204837206,-0.6666666666666666,0.0,-0.13333333333333522,-0.7407407407407399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84953253-1815-446b-b012-d0911f392529,7581,3,776,Denmark,5522,Nicolai Jørgensen,4,112,17,From Throw In,0.46153846153846156,-0.9138840070298769,-0.19117502004470477,1.1065112810764464,0.6666666666666666,1.0,0.5333333333333314,-1.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
94b78e58-6698-43ee-be7f-c4995aae88ea,7581,3,785,Croatia,5463,Luka Modrić,4,115,47,Other,0.23076923076923078,0.07029876977152899,-0.5132446251027986,-0.09843206586909425,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2f2abe83-3f41-4d9b-af98-d2c8200ab91d,7581,3,785,Croatia,5463,Luka Modrić,4,118,35,From Free Kick,-0.6923076923076923,-0.49209138840070293,0.478868839797464,0.320768675541789,0.3333333333333333,1.0,-0.8000000000000019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4a5bc4d9-4f0a-458b-96a0-db40df13a99f,7581,3,785,Croatia,5460,Andrej Kramarić,4,119,31,Regular Play,-0.6153846153846154,-0.8435852372583479,0.5566039751551514,0.54215520135272,-0.3333333333333333,1.0,0.5333333333333314,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c60cc074-bad7-4872-b77c-6191d9feaea4,7581,3,776,Denmark,3043,Christian Dannemann Eriksen,5,120,7,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
c918229e-d917-406b-8e2b-b79d30ae5e5b,7581,3,785,Croatia,6305,Milan Badelj,5,120,57,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
f1678dbf-b7ec-4c5c-8d85-9c79855e3123,7581,3,776,Denmark,5534,Simon Thorup Kjær,5,121,52,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
ccf91754-57ba-4305-94d1-c58f0b041ef9,7581,3,785,Croatia,5460,Andrej Kramarić,5,122,36,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
725eb0c4-1361-48ce-9553-ce067c9a75b3,7581,3,776,Denmark,6356,Michael Krohn-Dehli,5,123,29,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
8d346ca8-4d0f-4fe0-ae67-3f5e3d7931ea,7581,3,785,Croatia,5463,Luka Modrić,5,124,16,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
a470edca-94a2-4853-a320-3a6e27641d6f,7581,3,776,Denmark,5520,Lasse Schöne,5,125,7,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
b92c2a8a-54c8-440a-ab78-6f30d487464c,7581,3,785,Croatia,6308,Josip Pivarić,5,126,15,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1bb13933-60a2-4d69-b63d-f14529fbe33c,7581,3,776,Denmark,5522,Nicolai Jørgensen,5,127,7,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
eaa1cfc6-7cef-4057-b95b-f5651a15f804,7581,3,785,Croatia,5470,Ivan Rakitić,5,128,4,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
631bebfc-78b3-4432-b3b9-e36a076697aa,7549,3,793,Iceland,3944,Gylfi Þór Sigurðsson,1,2,13,From Free Kick,-1.0769230769230769,0.0,0.7810441376468443,0.0,0.6666666666666666,1.0,1.1999999999999982,0.7407407407407399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
03550160-5441-44a7-ac2f-6ff0aab2815a,7549,3,793,Iceland,3944,Gylfi Þór Sigurðsson,1,4,57,Regular Play,-0.5384615384615384,-0.07029876977152899,0.24849240362745678,0.0516623536674491,-0.6666666666666666,-1.0,-0.13333333333333522,0.7407407407407399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4debdd86-c36e-4aab-9a7b-87f5288eaf83,7549,3,775,Nigeria,5830,Kenneth Josiah Omeruo,1,7,15,From Throw In,-0.15384615384615385,-0.07029876977152899,-0.13263253022346697,0.06776991022929546,0.3333333333333333,0.5,-0.13333333333333522,-0.7407407407407399,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aa492454-40a1-4f1e-adf4-e06e9095d6cd,7549,3,793,Iceland,5509,Birkir Bjarnason,1,20,16,From Throw In,0.6153846153846154,-0.9138840070298769,-0.2634305023430093,1.2359814281548978,-0.3333333333333333,-0.5,1.1999999999999982,0.7407407407407399,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
2b21626e-0009-4ff2-8227-b0a633229e3e,7549,3,793,Iceland,5509,Birkir Bjarnason,1,33,22,From Throw In,0.23076923076923078,-1.1247803163444638,0.1257931856072879,1.0515382571350067,-0.3333333333333333,-0.5,-0.13333333333333522,-0.37037037037036996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
9d134619-f467-4e5c-b160-fe7c9308ed30,7549,3,793,Iceland,5514,Alfreð Finnbogason,1,44,31,From Free Kick,0.5384615384615384,0.0,-0.8220607143818824,0.0,0.3333333333333333,0.5,1.1999999999999982,0.37037037037036996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b45f43f0-e0f6-4ac8-af81-0c0d24d3fef2,7549,3,793,Iceland,5829,Jón Daði Böðvarsson,1,46,15,From Corner,0.5384615384615384,0.773286467486819,-0.36109899771167586,-1.0901447474554136,0.3333333333333333,1.0,0.5333333333333314,0.7407407407407399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8708f11b-b9f3-4dc0-bde1-39b5ce64e371,7549,3,775,Nigeria,5466,Oghenekaro Etebo,2,45,15,From Kick Off,-0.7692307692307693,0.49209138840070293,0.5520291587855977,-0.30812348562711944,-0.6666666666666666,-1.0,-0.8000000000000019,1.11111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0c5402af-843d-4080-aa76-b5f07f048f5d,7549,3,775,Nigeria,5473,Ahmed Musa,2,48,24,Regular Play,0.46153846153846156,0.42179261862917394,-0.5930457355206358,-0.6986677954641795,-0.6666666666666666,-0.5,-0.8000000000000019,1.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
e33df2c2-d3cb-4385-a6e2-5d374edfb61b,7549,3,775,Nigeria,3338,Onyinye Wilfred Ndidi,2,56,33,From Throw In,-1.6923076923076923,-0.9841827768014059,1.592246936666011,0.40268741665036173,0.0,0.5,0.5333333333333314,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4c52ec59-80b6-44a9-b1b5-ac9b9c047f15,7549,3,775,Nigeria,3963,Victor Moses,2,65,11,Regular Play,0.0,1.4762741652021087,0.5702632495867705,-1.0670476159782651,0.3333333333333333,0.5,-0.13333333333333522,1.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d23e9dee-2dc7-40be-9a20-efd9327febc4,7549,3,793,Iceland,5495,Rúrik Gíslason,2,67,7,Regular Play,-0.5384615384615384,-0.8435852372583479,0.48994878940905645,0.5636519754326156,-0.3333333333333333,-1.0,-0.8000000000000019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f21766b6-4c18-4224-803a-c0299b663b67,7549,3,775,Nigeria,3963,Victor Moses,2,67,55,From Goal Kick,-0.38461538461538464,1.054481546572935,0.4915262162561901,-0.7255811817666825,-0.3333333333333333,0.0,-0.13333333333333522,0.7407407407407399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9f1126a2-4269-45e5-9921-b74255ef93b2,7549,3,775,Nigeria,5466,Oghenekaro Etebo,2,68,26,From Goal Kick,-0.8461538461538461,-0.14059753954305798,0.558126484726463,0.08667372809053324,-0.3333333333333333,-1.5,-0.13333333333333522,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cf263e8-0e2b-4215-8e6b-48c07eb46a88,7549,3,775,Nigeria,5455,William Troost-Ekong,2,69,44,From Corner,0.07692307692307693,0.5623901581722319,-0.19117502004470477,-0.5989477954790318,0.6666666666666666,0.5,0.5333333333333314,0.37037037037036996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
91265012-0a96-42b9-b537-493190665070,7549,3,775,Nigeria,5467,Leon Aderemi Balogun,2,71,29,From Corner,0.46153846153846156,0.21089630931458697,-0.7041940526833558,-0.3895277099758163,0.6666666666666666,1.0,0.5333333333333314,0.37037037037036996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0959566-bb51-4aa6-96fe-85badefecddd,7549,3,775,Nigeria,3708,Kelechi Promise Iheanacho,2,73,26,Regular Play,-0.6153846153846154,0.9841827768014059,0.6342310029681062,-0.6153143291000648,0.0,0.5,0.5333333333333314,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a5c726e-ac92-43fd-8be6-fa3cd8663589,7549,3,775,Nigeria,5473,Ahmed Musa,2,73,38,Regular Play,-0.38461538461538464,-0.9138840070298769,0.40101125150778255,0.6514918996043053,0.0,0.0,-0.13333333333333522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7de9999c-87f0-4f28-8a88-4b6d1930f36f,7549,3,775,Nigeria,3963,Victor Moses,2,73,42,Regular Play,-0.15384615384615385,0.7029876977152899,0.08391966129877064,-0.6064874587873588,0.3333333333333333,0.5,-0.13333333333333522,1.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6bd71689-2b7e-4846-85de-51c481801d5d,7549,3,775,Nigeria,5473,Ahmed Musa,2,74,17,From Counter,0.5384615384615384,0.07029876977152899,-0.8166355165711867,-0.15406174281355972,-1.3333333333333333,-2.0,-4.800000000000002,-1.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6670f381-02b5-4e19-9e1e-f0456338f376,7549,3,775,Nigeria,5455,William Troost-Ekong,2,78,41,From Corner,-1.0769230769230769,-0.07029876977152899,0.7824068876329298,0.03875956080707046,0.0,0.5,0.5333333333333314,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc293811-b6d3-41d9-9d33-7e94c83070b6,7549,3,793,Iceland,3944,Gylfi Þór Sigurðsson,2,82,8,Other,0.15384615384615385,0.0,-0.4403690829464713,0.0,-1.6666666666666667,-4.5,1.1999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
ffca280e-9a8e-4a5e-a361-d0f9f714dbde,7549,3,775,Nigeria,3708,Kelechi Promise Iheanacho,2,83,35,Regular Play,-0.6153846153846154,0.5623901581722319,0.43060540336233594,-0.37867078217276995,0.3333333333333333,0.0,0.5333333333333314,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61d5c627-b382-40d7-827b-46400b17b52f,7549,3,793,Iceland,5514,Alfreð Finnbogason,2,87,15,From Throw In,0.46153846153846156,-0.9138840070298769,-0.19117502004470477,1.1065112810764464,-0.3333333333333333,0.0,-1.4666666666666686,-0.7407407407407399,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93cab19c-1614-4caa-95a3-33a357978d8c,7549,3,775,Nigeria,3338,Onyinye Wilfred Ndidi,2,88,22,From Free Kick,-1.1538461538461537,0.14059753954305798,0.8626409308727169,-0.0747594851445977,-0.3333333333333333,0.5,-0.13333333333333522,0.37037037037036996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
