event_id,match_id,season_id,team_id,team_name,player_id,player_name,period,minute,second,play_pattern,outcome,statsbomb_xg,end_location_x,end_location_y
94203fde-cbb9-49b4-962f-3181068dd3c5,3869519,106,785,Croatia,28914,Lovro Majer,2,88,23,From Throw In,Saved,0.044770177,117.7,41.9
eaa7a5c6-53c3-4da4-bc61-fea93e29c0d9,3869519,106,785,Croatia,3441,Nikola Vlašić,2,92,51,From Corner,Off T,0.049129687,120.0,30.8
3dabf30e-401c-49ad-8976-4b124b1b7a6c,3869519,106,785,Croatia,3471,Dejan Lovren,2,94,53,Regular Play,Off T,0.02342664,120.0,40.2
18d5acc3-d2c4-4a3f-b3de-3d8714000f03,3869354,106,768,England,4354,Philip Foden,1,3,17,Regular Play,Blocked,0.022691524,101.6,40.1
76a926ab-d769-4f19-97da-d7d329d90325,3869354,106,771,France,3604,Olivier Giroud,1,10,35,Regular Play,Saved,0.21537142,118.2,40.1
392c7c17-aff2-48c8-becc-d23b5bf60640,3869354,106,771,France,10481,Aurélien Djani Tchouaméni,1,16,22,Regular Play,Goal,0.027870113,120.0,36.5
7bc4f065-24a9-4401-ac37-90aedc8f7b86,3869354,106,768,England,3382,Luke Shaw,1,20,8,From Free Kick,Saved,0.05589417,118.5,41.3
c60b4259-2ba3-4496-927f-331d9c2ec9d1,3869354,106,768,England,10955,Harry Kane,1,21,29,From Throw In,Saved,0.07522586,114.4,50.3
7698af86-50b1-41d3-a751-88cbb32b875d,3869354,106,768,England,30714,Jude Bellingham,1,21,33,From Throw In,Blocked,0.21807538,118.1,36.1
f7fdf23a-a5e9-4e7f-ba8d-40bc6379b9b0,3869354,106,768,England,10955,Harry Kane,1,28,30,From Throw In,Saved,0.018916143,119.6,43.2
b9ca208b-744a-482c-acbb-a25025ebb258,3869354,106,771,France,3009,Kylian Mbappé Lottin,1,38,45,From Free Kick,Off T,0.06798863,120.0,40.1
1005a0cd-efda-4b12-92a0-edec3f740581,3869354,106,768,England,30714,Jude Bellingham,2,46,36,From Corner,Saved,0.046397094,118.5,42.0
faf2becb-95e5-4cc5-b77e-208679268e05,3869354,106,768,England,3336,Harry Maguire,2,47,13,From Corner,Blocked,0.048588943,117.4,34.9
974d20e3-92b3-4061-9d97-e56ced377069,3869354,106,768,England,3532,Jordan Brian Henderson,2,51,1,From Free Kick,Blocked,0.017202334,113.2,45.5
b740db70-9fad-40ed-8069-5e3d26521a44,3869354,106,768,England,10955,Harry Kane,2,53,27,Other,Goal,0.7835,120.0,36.4
ec185754-71a2-488f-8471-b5f591b88c6e,3869354,106,771,France,3026,Adrien Rabiot,2,54,44,From Kick Off,Saved,0.06667264,114.4,42.5
0f19d3a0-282b-4673-9ecc-d23599dd565e,3869354,106,768,England,22084,Bukayo Saka,2,59,35,Regular Play,Saved,0.07073746,116.6,40.1
9747c65f-740c-42bb-87a9-a309a35acf08,3869354,106,771,France,5477,Ousmane Dembélé,2,60,8,From Keeper,Blocked,0.030820057,107.9,46.7
c53fbe0a-5479-4e5a-8637-6c83b7e68786,3869354,106,768,England,10955,Harry Kane,2,61,6,Regular Play,Saved,0.029508974,117.9,43.9
4bba88e2-fa9e-4890-ae65-0fbbd71e2932,3869354,106,768,England,3336,Harry Maguire,2,69,23,From Free Kick,Post,0.07199757,120.0,36.1
e61a35ea-0d71-406b-8c76-afbc917d2053,3869354,106,768,England,3382,Luke Shaw,2,70,31,Regular Play,Blocked,0.006951497,108.8,22.3
5d1c07dc-1575-42b8-9181-03137e531a0c,3869354,106,771,France,3604,Olivier Giroud,2,74,53,Regular Play,Off T,0.075690374,120.0,48.3
9f12f011-03e2-4c02-b566-28808c4dbaba,3869354,106,771,France,3604,Olivier Giroud,2,76,23,Regular Play,Saved,0.20829616,119.0,39.3
2effbf64-b445-4aa5-a87e-7ff2f38c90ee,3869354,106,771,France,3604,Olivier Giroud,2,77,10,From Corner,Goal,0.14665264,120.0,37.4
7559464d-104b-4f53-b4f6-1f71e069fb0d,3869354,106,768,England,10955,Harry Kane,2,83,35,Other,Off T,0.7835,120.0,38.7
800fd9ae-eb95-4060-8058-645983307dfa,3869354,106,768,England,7843,Mason Mount,2,88,0,Regular Play,Off T,0.024138648,120.0,45.0
6887a63b-4883-47d6-b1b5-d978edfda31e,3869354,106,768,England,3318,Marcus Rashford,2,100,5,From Free Kick,Off T,0.07922588,120.0,43.4
763a44ab-1e89-44d5-bf6f-ce1831d8823d,3869552,106,771,France,3009,Kylian Mbappé Lottin,1,4,37,From Throw In,Blocked,0.09459595,112.6,43.9
f4d06d6c-d7fb-41e4-b25e-1cb9a106f88b,3869552,106,771,France,6704,Theo Bernard François Hernández,1,4,40,From Throw In,Goal,0.0979349,120.0,38.9
b4b2bbe9-bd6b-4445-b010-245913557fde,3869552,106,788,Morocco,46258,Azzedine Ounahi,1,9,38,Regular Play,Saved,0.01924696,117.2,41.5
b235bbd6-6653-40c2-83d3-296d8d5326ce,3869552,106,788,Morocco,5237,Hakim Ziyech,1,16,1,Regular Play,Off T,0.06111174,120.0,50.1
5e15d155-92bc-4aa6-8a04-66314d372114,3869552,106,771,France,3604,Olivier Giroud,1,16,32,From Goal Kick,Post,0.09802507,120.0,36.2
1c9d37cc-5b3a-4acc-9ef9-2ed4adad4eb7,3869552,106,788,Morocco,5245,Achraf Hakimi Mouh,1,25,27,From Throw In,Blocked,0.020597277,99.4,51.7
feec1a47-a09f-40a8-b376-83235a04f754,3869552,106,771,France,10481,Aurélien Djani Tchouaméni,1,32,23,Regular Play,Blocked,0.040336993,110.2,38.0
a07f2606-64d3-4c92-b6f4-adf7f1673d18,3869552,106,771,France,3604,Olivier Giroud,1,34,5,From Corner,Blocked,0.060999498,112.6,44.2
7bae38bb-77db-4a42-af8f-687966177c19,3869552,106,771,France,11990,Youssouf Fofana,1,34,7,From Corner,Off T,0.061363008,120.0,33.5
dbfeff49-55fe-4d47-aa30-1cb0084570bd,3869552,106,771,France,3009,Kylian Mbappé Lottin,1,35,10,From Counter,Blocked,0.15100354,115.9,38.1
65cfdd1e-7a29-4830-8194-a0869a13510b,3869552,106,771,France,3604,Olivier Giroud,1,35,14,From Counter,Off T,0.2635025,120.0,35.0
f2b4da14-ccc5-47a3-b75f-2a3de3acc811,3869552,106,771,France,5485,Raphaël Varane,1,39,33,From Corner,Off T,0.07554505,120.0,44.9
90d7ee1b-aa71-4292-ba17-0bcd15e6e03a,3869552,106,788,Morocco,7459,Jawad El Yamiq,1,43,53,From Corner,Saved to Post,0.06408756,119.3,36.2
d6e456e8-96e3-48a2-9ff7-b6ad878a74de,3869552,106,788,Morocco,3625,Sofiane Boufal,1,43,59,From Corner,Off T,0.035300843,120.0,31.4
da101356-1fad-432f-8d79-c86a952bf48f,3869552,106,771,France,4445,Jules Koundé,2,46,56,From Throw In,Blocked,0.01766911,109.3,43.2
7aaedea3-0cdf-4082-8ea9-efbb40703b91,3869552,106,788,Morocco,31295,Yahia Attiyat allah,2,52,40,From Throw In,Wayward,0.24936919,110.4,53.5
cb9682c8-3388-4616-b615-7568171b4fd3,3869552,106,788,Morocco,5234,Sofyan Amrabat,2,53,8,From Throw In,Off T,0.020691318,120.0,33.5
fab43625-d55e-46b5-b7d6-5fcf6079868f,3869552,106,771,France,2972,Marcus Thuram,2,70,57,From Free Kick,Off T,0.115658596,120.0,46.9
49890194-c2bc-4ebc-8448-540dcc8c7427,3869552,106,771,France,11990,Youssouf Fofana,2,73,31,Regular Play,Off T,0.040043775,120.0,35.0
7abc91eb-f3a4-42e0-b49f-70afcab2871c,3869552,106,771,France,3009,Kylian Mbappé Lottin,2,78,48,From Goal Kick,Blocked,0.033641826,107.9,30.3
0502086f-c98a-47b2-83c0-dfb26991cbb4,3869552,106,771,France,22097,Randal Kolo Muani,2,78,49,From Goal Kick,Goal,0.8521293,120.0,42.5
9f07925f-2297-4a73-87b4-4f90f4c588fa,3869552,106,788,Morocco,21736,Zakaria Aboukhlal,2,85,38,From Throw In,Wayward,0.024939176,111.2,47.5
13ef0ed6-37e7-4075-8e53-7d3d9df97a65,3869552,106,788,Morocco,149714,Abdessamad Ezzalzouli,2,92,42,From Throw In,Blocked,0.05950738,107.8,33.5
a2444b31-3332-4440-9302-e5a00e0dc734,3869552,106,788,Morocco,46258,Azzedine Ounahi,2,92,46,From Throw In,Blocked,0.06379096,104.0,47.9
90a79133-0c36-4de1-9633-4720d9c723f3,3869552,106,788,Morocco,46258,Azzedine Ounahi,2,93,7,From Corner,Blocked,0.03807111,103.8,45.4
8a956831-bebc-48e3-b7fc-31f0b0fe2f95,3869552,106,788,Morocco,46258,Azzedine Ounahi,2,93,35,From Corner,Blocked,0.067406826,110.7,44.0
a7a84a01-7131-47ca-89fa-aa853dc9ce89,3869552,106,788,Morocco,59493,Abderrazak Hamdallah,2,93,35,From Corner,Blocked,0.50624365,118.7,38.6
91d32b30-deb2-4808-b61a-9e5b3cf011e0,3869420,106,781,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,1,4,6,From Free Kick,Saved,0.008460451,117.3,39.4
ed5123ad-72ae-4ad6-856b-8dcb64c0d111,3869420,106,785,Croatia,5474,Ivan Perišić,1,12,4,From Throw In,Off T,0.19016835,120.0,26.5
55011084-7b91-4c32-82e1-5fc3c5b3bbf0,3869420,106,785,Croatia,5460,Andrej Kramarić,1,18,26,Regular Play,Blocked,0.026674595,101.8,28.7
cf483844-b37b-4523-a73a-2524f994aabd,3869420,106,781,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,1,19,51,Regular Play,Blocked,0.06970771,108.2,36.9
c8c7ae41-22c0-4874-8528-8881dd62272d,3869420,106,781,Brazil,4320,Neymar da Silva Santos Junior,1,20,4,Regular Play,Saved,0.025347186,116.6,35.9
cc0a9f11-c3bd-4c0a-9228-6f2969228b9b,3869420,106,781,Brazil,5539,Carlos Henrique Casimiro,1,22,37,Regular Play,Blocked,0.030699778,99.7,48.6
a2ed5d94-16b5-4f43-b74f-00e91c2c87b6,3869420,106,785,Croatia,5474,Ivan Perišić,1,29,27,Regular Play,Off T,0.012010745,120.0,49.8
8a499618-5f13-46f2-b31a-2844c2731c1b,3869420,106,781,Brazil,4320,Neymar da Silva Santos Junior,1,41,33,From Free Kick,Saved,0.008240742,118.7,36.9
aaad1164-4276-46de-9312-bb3a537ba954,3869420,106,785,Croatia,5474,Ivan Perišić,2,50,3,From Corner,Wayward,0.11005159,118.5,29.4
b65e77c7-0984-4355-8249-7b3f4fd4ef90,3869420,106,781,Brazil,4320,Neymar da Silva Santos Junior,2,54,19,From Goal Kick,Saved,0.16692519,116.7,34.5
d87edf8c-6487-45f5-b61b-01a8501ffbe3,3869420,106,781,Brazil,5539,Carlos Henrique Casimiro,2,65,8,From Free Kick,Blocked,0.026057322,97.2,31.0
c3bbb04a-8355-4957-b170-cb044732cba6,3869420,106,781,Brazil,22600,Lucas Tolentino Coelho de Lima,2,65,31,From Throw In,Saved,0.26807922,115.3,36.2
c88153f6-df99-4728-9cd7-143f8f1767fe,3869420,106,781,Brazil,13620,Éder Gabriel Militão,2,66,7,From Corner,Blocked,0.04353941,102.5,52.8
7714adc2-7d48-488c-a24e-3c3d42000383,3869420,106,785,Croatia,5460,Andrej Kramarić,2,70,58,From Free Kick,Blocked,0.030721588,102.4,56.2
954528be-3534-4e74-a39a-2bb679489f01,3869420,106,781,Brazil,4320,Neymar da Silva Santos Junior,2,75,47,Regular Play,Saved,0.12963046,115.6,31.2
b53fd07e-2317-4726-809e-3624bfdb518c,3869420,106,781,Brazil,22600,Lucas Tolentino Coelho de Lima,2,79,47,From Throw In,Saved,0.092192985,117.3,37.2
0bb6e24e-6f18-49af-ac19-ff2d55ac0fc7,3869420,106,781,Brazil,3280,Richarlison de Andrade,2,81,53,Regular Play,Off T,0.067200735,120.0,40.1
c1af8308-ebe0-4d70-8f7a-16874cf0268f,3869420,106,785,Croatia,3441,Nikola Vlašić,2,84,20,From Throw In,Blocked,0.026884926,108.5,52.6
e0c9f75d-bd01-45b2-bbe4-00c26aeafa20,3869420,106,781,Brazil,13620,Éder Gabriel Militão,2,85,22,Regular Play,Blocked,0.04975106,103.6,49.7
b43d9cd5-f92f-448e-9fc1-967b658adfda,3869420,106,781,Brazil,13620,Éder Gabriel Militão,2,85,24,Regular Play,Blocked,0.06132018,105.5,46.2
112b45ad-b869-4eb6-a4b8-a6c45cd44514,3869420,106,781,Brazil,25363,Antony Matheus dos Santos,2,93,36,From Free Kick,Saved,0.013999131,118.1,43.6
b85a7aad-d825-414a-bc3b-836ff6fbff82,3869420,106,781,Brazil,25305,Pedro Guilherme Abreu dos Santos,3,91,16,From Corner,Wayward,0.057022728,113.0,12.6
a94997f3-a132-441d-89ec-527bca207787,3869420,106,781,Brazil,25305,Pedro Guilherme Abreu dos Santos,3,100,41,From Free Kick,Saved,0.113875866,117.5,39.1
2000e5bd-3c2d-43cf-a845-1761b52b4e82,3869420,106,785,Croatia,5469,Marcelo Brozović,3,102,19,Regular Play,Off T,0.12467693,120.0,42.5
2c539757-15dd-44cc-a405-90f69b10bb5a,3869420,106,781,Brazil,3063,Danilo Luiz da Silva,3,104,8,From Throw In,Off T,0.0154907415,120.0,47.6
657ac0ef-2a18-4f8b-8515-604fc2b75326,3869420,106,781,Brazil,4320,Neymar da Silva Santos Junior,3,105,35,From Throw In,Goal,0.4674385,120.0,41.4
52e701c5-1af2-4efb-a1ef-9c46652472d7,3869420,106,785,Croatia,7693,Bruno Petković,4,116,2,Regular Play,Goal,0.09977819,120.0,37.2
35169461-baba-4e96-9af0-7be390f73bc0,3869420,106,785,Croatia,28914,Lovro Majer,4,119,45,From Free Kick,Off T,0.01192189,120.0,31.5
3dd7d256-6e97-47b6-a7bf-ce13448396cf,3869420,106,781,Brazil,5539,Carlos Henrique Casimiro,4,121,19,From Free Kick,Saved,0.10135116,118.0,37.5
fa03f25f-dc8f-4856-a012-e9cf31849764,3869420,106,785,Croatia,3441,Nikola Vlašić,5,120,3,Other,Goal,0.7835,120.0,39.4
1a8b0d93-8f46-429b-8ea1-7b3f13022d9d,3869420,106,781,Brazil,25104,Rodrygo Silva de Goes,5,120,47,Other,Saved,0.7835,118.8,41.9
4a430e36-8be9-4094-9013-735af6467c0e,3869420,106,785,Croatia,28914,Lovro Majer,5,121,38,Other,Goal,0.7835,120.0,40.1
500ba99c-981c-4a0e-bec4-344b2155097c,3869420,106,781,Brazil,5539,Carlos Henrique Casimiro,5,122,17,Other,Goal,0.7835,120.0,36.5
cddfb07e-935a-4003-8ff0-418c07b68f41,3869420,106,785,Croatia,5463,Luka Modrić,5,123,6,Other,Goal,0.7835,120.0,36.9
3c1331c5-42da-4d2b-b84a-b2491a65cced,3869420,106,781,Brazil,25305,Pedro Guilherme Abreu dos Santos,5,123,49,Other,Goal,0.7835,120.0,38.5
ae27b88d-c7af-4e24-aca8-86dc9d87604a,3869420,106,785,Croatia,16527,Mislav Oršić,5,124,34,Other,Goal,0.7835,120.0,36.5
6aedc217-7451-4396-8020-13fd92494c3b,3869420,106,781,Brazil,4372,Marcos Aoás Corrêa,5,125,22,Other,Post,0.7835,120.0,35.9
c18b1cdc-ca6e-484b-9ad3-ae2bc7cc6dff,3869220,106,788,Morocco,5245,Achraf Hakimi Mouh,1,11,4,From Free Kick,Off T,0.041958537,120.0,36.8
b7fc04f3-2906-42ab-926a-b63ea28d71cf,3869220,106,772,Spain,5719,Marco Asensio Willemsen,1,25,57,Regular Play,Off T,0.025564773,120.0,35.8
9c4da7a8-5924-4b37-8764-59b14fbbf2db,3869220,106,788,Morocco,15890,Noussair Mazraoui,1,32,18,From Throw In,Saved,0.023416335,117.2,38.3
0c769fb4-29c5-40a3-9727-14c52f352640,3869220,106,788,Morocco,12149,Nayef Aguerd,1,41,52,From Free Kick,Off T,0.25141555,120.0,43.7
a588c52c-2204-412b-8ca7-5f9a5d06b218,3869220,106,772,Spain,16532,Daniel Olmo Carvajal,2,54,0,From Free Kick,Saved,0.0073576192,119.1,38.5
f33a5a8d-7585-4055-8d75-a6c8a4b5dfec,3869220,106,772,Spain,16532,Daniel Olmo Carvajal,2,77,37,Regular Play,Off T,0.031760626,120.0,50.0
58d48914-c17f-454c-a663-8fb983b47949,3869220,106,772,Spain,3477,Álvaro Borja Morata Martín,2,81,0,From Corner,Wayward,0.017266534,118.4,0.1
ed193a27-8e08-4224-8608-0818f2c4c558,3869220,106,788,Morocco,296254,Walid Cheddira,2,85,5,From Free Kick,Saved Off Target,0.119254045,119.0,45.8
6907dd5a-f968-44ed-be9e-fa0dce83d74d,3869220,106,772,Spain,3477,Álvaro Borja Morata Martín,2,90,20,From Free Kick,Off T,0.049165204,120.0,37.7
d07f9ed6-ff50-4f64-8a79-4702889c0d40,3869220,106,772,Spain,4353,Aymeric Laporte,2,95,0,From Corner,Blocked,0.04145577,108.5,38.7
966b275d-bde3-4aea-8b11-412b60a91021,3869220,106,772,Spain,39161,Alejandro Balde Martínez,3,99,56,From Throw In,Blocked,0.077706024,113.4,29.9
405b81d7-6eec-43ca-91b2-a06f2e2dd008,3869220,106,772,Spain,6765,Rodrigo Hernández Cascante,3,102,51,Regular Play,Off T,0.0056476467,120.0,37.2
6ece6c28-0fbd-48c5-9e57-5136be5695ec,3869220,106,788,Morocco,296254,Walid Cheddira,3,103,35,From Goal Kick,Saved,0.1301347,116.3,42.3
487e6618-8287-4346-9221-ec6bd1666314,3869220,106,772,Spain,6840,Marcos Llorente Moreno,3,106,9,From Corner,Blocked,0.024551911,109.5,46.2
e7a34ed0-521e-4440-9ee5-a8134e0f7dd0,3869220,106,788,Morocco,3634,Abdelhamid Sabiri,4,105,1,From Kick Off,Off T,0.004195439,120.0,51.1
990bd967-1e5e-4380-baf7-13af7ddde792,3869220,106,772,Spain,5203,Sergio Busquets i Burgos,4,120,46,Regular Play,Blocked,0.0709334,103.9,46.8
b3de284b-d1cf-4fed-970c-400550d89daa,3869220,106,772,Spain,6583,Carlos Soler Barragán,4,121,22,Regular Play,Blocked,0.039505202,111.6,40.4
79542497-53b6-4d25-8a88-d0c18a6d453a,3869220,106,772,Spain,6720,Pablo Sarabia García,4,122,22,From Corner,Post,0.10407615,120.0,36.1
07875275-5ae1-4193-a471-8f88db7f9887,3869220,106,788,Morocco,3634,Abdelhamid Sabiri,5,120,7,Other,Goal,0.7835,120.0,43.0
f8d211fa-5374-4310-a982-8699c7335255,3869220,106,772,Spain,6720,Pablo Sarabia García,5,121,0,Other,Post,0.7835,120.0,44.0
f6e7d4d9-0029-4c12-adb3-0a4805479609,3869220,106,788,Morocco,5237,Hakim Ziyech,5,121,51,Other,Goal,0.7835,120.0,40.0
243c4452-6d54-401b-a681-4449fd9da7c6,3869220,106,772,Spain,6583,Carlos Soler Barragán,5,122,44,Other,Saved,0.7835,119.4,42.7
1ca8275a-6f22-45e8-802a-445717e96337,3869220,106,788,Morocco,67700,Badr Banoun,5,123,36,Other,Saved,0.7835,119.3,37.2
2dbf7685-1e38-42ea-9033-edf9f79d57f1,3869220,106,772,Spain,5203,Sergio Busquets i Burgos,5,124,31,Other,Saved,0.7835,119.6,37.3
08590ee6-ef11-4025-8648-2a8496c30c1f,3869220,106,788,Morocco,5245,Achraf Hakimi Mouh,5,125,36,Other,Goal,0.7835,120.0,40.1
3e282518-80cc-4cba-a8bf-f978a3bdc68b,3869219,106,778,Japan,37215,Shogo Taniguchi,1,2,9,From Corner,Off T,0.11361285,120.0,34.3
d2902ca7-330f-40ca-bdcc-80ebce314510,3869219,106,785,Croatia,5474,Ivan Perišić,1,7,31,From Goal Kick,Saved,0.05943511,118.8,35.6
05b85723-782e-406a-8111-015340f46439,3869219,106,785,Croatia,5460,Andrej Kramarić,1,7,34,From Goal Kick,Blocked,0.17775308,115.2,38.4
84a3ecd6-bec2-4e73-96a2-682de9882869,3869219,106,785,Croatia,33018,Joško Gvardiol,1,23,47,From Free Kick,Off T,0.061746918,120.0,34.3
edc46c5b-cc9d-4a0d-b880-d880335d6f27,3869219,106,778,Japan,9411,Daichi Kamada,1,40,7,Regular Play,Wayward,0.08994952,117.3,80.0
a17c568a-4df5-4c2f-81e2-4cc89d924ae8,3869219,106,778,Japan,30628,Daizen Maeda,1,42,54,From Corner,Goal,0.45874894,120.0,41.3
97734f34-6e02-4e86-b03d-c9d858dd8c92,3869219,106,778,Japan,9411,Daichi Kamada,2,45,27,From Counter,Off T,0.03904812,120.0,42.6
f37a0c66-833e-4fe3-ac62-b3841656a294,3869219,106,785,Croatia,5456,Mateo Kovačić,2,48,13,From Throw In,Off T,0.02993381,120.0,34.3
5552d4ee-1ebc-4ec4-9f36-6a0524b2cb44,3869219,106,778,Japan,37221,Hidemasa Morita,2,49,22,Regular Play,Wayward,0.041140273,109.0,35.4
5ce4d362-ebd6-4ea8-8544-e47d5f5f2454,3869219,106,785,Croatia,5474,Ivan Perišić,2,54,54,Regular Play,Goal,0.02684295,120.0,43.7
74935b33-b8d3-4ab4-919d-9a9ed80a3bcd,3869219,106,778,Japan,23721,Wataru Endo,2,56,56,From Throw In,Saved,0.019910807,119.2,41.7
ddddef93-1105-425d-99f4-011605e72ad4,3869219,106,778,Japan,23721,Wataru Endo,2,59,48,Regular Play,Blocked,0.020528734,91.1,41.8
cda7fa73-f09c-46df-8e56-f4b6baa17185,3869219,106,778,Japan,37221,Hidemasa Morita,2,59,49,Regular Play,Blocked,0.052081473,99.7,36.6
bb569056-5824-4a84-9bf7-098df409c1fb,3869219,106,778,Japan,8361,Ritsu Doan,2,59,52,Regular Play,Saved,0.056113943,118.5,42.0
45501bff-d6b1-4cb6-a6b3-458e422a236a,3869219,106,785,Croatia,5463,Luka Modrić,2,62,13,Regular Play,Saved,0.031055314,118.0,38.1
31749268-4467-46db-b470-7e9125d6d734,3869219,106,785,Croatia,5474,Ivan Perišić,2,65,32,Regular Play,Blocked,0.018378427,97.0,47.9
c0055f4a-4e53-4244-a1b0-af09963873fd,3869219,106,785,Croatia,5460,Andrej Kramarić,2,65,52,Regular Play,Blocked,0.018472007,101.5,26.1
605589a6-a83f-4533-b88f-a8e775efa581,3869219,106,785,Croatia,8654,Ante Budimir,2,65,53,Regular Play,Off T,0.10111922,120.0,45.1
3e14ff6c-b675-4433-b70b-f1362675d101,3869219,106,785,Croatia,11603,Mario Pašalić,2,73,43,From Free Kick,Off T,0.035465226,120.0,31.7
a99de16f-d5a2-4386-82e7-51dca208bd8c,3869219,106,785,Croatia,5474,Ivan Perišić,2,76,37,From Throw In,Blocked,0.030077945,99.9,30.9
78a794a1-c48c-4699-904a-5ca28cb9cc15,3869219,106,785,Croatia,11603,Mario Pašalić,2,85,42,From Throw In,Off T,0.052599985,120.0,49.5
0ac4b920-e24a-478f-902c-d3793cf26db0,3869219,106,778,Japan,37215,Shogo Taniguchi,3,91,35,From Corner,Off T,0.0608747,120.0,46.7
23c0f102-912d-4b11-93b7-08f61a961924,3869219,106,785,Croatia,5474,Ivan Perišić,3,100,24,From Throw In,Blocked,0.07439702,108.3,34.3
9373957f-01f1-44d3-a2af-6a412ae43caf,3869219,106,785,Croatia,11127,Borna Barišić,3,100,26,From Throw In,Blocked,0.015196718,97.3,31.9
e1912d47-5dce-4b37-8d31-b6e9482be999,3869219,106,778,Japan,37211,Kaoru Mitoma,3,104,5,From Throw In,Saved,0.054134306,117.9,38.9
142a9ff0-352e-46d8-9bef-e8c1372b8f37,3869219,106,778,Japan,23721,Wataru Endo,3,104,9,From Throw In,Blocked,0.02615668,101.9,36.9
f68691b4-7768-4512-9505-335fcb58785c,3869219,106,778,Japan,8776,Takumi Minamino,3,104,20,From Throw In,Blocked,0.03667642,104.2,40.4
8aafb6ab-26fa-4ccb-87b7-a9c4e9aae35b,3869219,106,785,Croatia,22041,Marko Livaja,4,113,42,From Throw In,Saved,0.047236525,118.9,40.3
69de8840-7050-44c6-a13a-aac71b5f6cef,3869219,106,785,Croatia,16527,Mislav Oršić,4,120,10,From Throw In,Blocked,0.009676031,110.9,27.0
5e58555c-4442-4907-8029-0dbd3d58d2a3,3869219,106,785,Croatia,28914,Lovro Majer,4,120,18,From Throw In,Off T,0.06501122,120.0,34.3
7e8a4838-4396-44cb-af8e-51df3abdd7b8,3869219,106,778,Japan,8776,Takumi Minamino,5,120,4,Other,Saved,0.7835,119.1,41.9
a082197d-6235-4da0-92fc-a1aa9379bc0d,3869219,106,785,Croatia,3441,Nikola Vlašić,5,120,43,Other,Goal,0.7835,120.0,36.8
bccd6f5b-3d78-448c-bde8-793467426a12,3869219,106,778,Japan,37211,Kaoru Mitoma,5,121,13,Other,Saved,0.7835,118.9,37.5
54be1e85-59c1-43cd-8da4-26db10dcd2b7,3869219,106,785,Croatia,5469,Marcelo Brozović,5,121,52,Other,Goal,0.7835,120.0,39.9
2e48e56e-491c-4194-865d-be0b40fafb69,3869219,106,778,Japan,8949,Takuma Asano,5,122,33,Other,Goal,0.7835,120.0,41.9
f33dea9d-c828-4298-9983-d63a2db7557b,3869219,106,785,Croatia,22041,Marko Livaja,5,123,13,Other,Post,0.7835,120.0,36.1
2cdf3402-4fcf-45ef-9d91-8474453e45ad,3869219,106,778,Japan,3300,Maya Yoshida,5,123,50,Other,Saved,0.7835,118.9,37.5
d38acc97-e85e-43e6-9798-dac321842497,3869219,106,785,Croatia,11603,Mario Pašalić,5,124,28,Other,Goal,0.7835,120.0,36.5
d1ec79ed-46cc-4c51-8fac-aeb33943dc28,3869253,106,781,Brazil,4320,Neymar da Silva Santos Junior,1,6,39,From Free Kick,Wayward,0.083826184,111.4,32.9
44854e05-f6c8-4c2a-a7ef-9dc2ae4c7f09,3869253,106,781,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,1,6,41,From Free Kick,Goal,0.13057186,120.0,41.7
ba9547df-81eb-4cc8-acc3-63ebec6f2c39,3869253,106,781,Brazil,4320,Neymar da Silva Santos Junior,1,12,18,Other,Goal,0.7835,120.0,42.3
a19eb2c7-c412-4481-bf03-a3080127d8d1,3869253,106,791,South Korea,5620,Hee-Chan Hwang,1,16,15,Regular Play,Saved,0.016991004,117.9,42.1
ad60d052-a0ce-4bfe-8290-d557e0cb3a11,3869253,106,791,South Korea,23763,In-Beom Hwang,1,16,40,From Corner,Off T,0.026666574,120.0,42.9
7f42485f-775b-45fb-932e-39c8eb885b90,3869253,106,791,South Korea,5620,Hee-Chan Hwang,1,24,57,From Corner,Saved,0.0058221314,117.3,42.0
35028f1d-c785-47f4-88d5-a82cc91ceb62,3869253,106,781,Brazil,3280,Richarlison de Andrade,1,28,13,From Corner,Goal,0.5379008,120.0,37.4
bc4fd99a-0a91-4d45-b46d-10786f668f0a,3869253,106,781,Brazil,10595,Raphael Dias Belloli,1,30,19,Regular Play,Off T,0.02589997,120.0,42.0
95582d85-7eed-4aeb-bbe6-2b1a429b6295,3869253,106,791,South Korea,5620,Hee-Chan Hwang,1,31,37,From Goal Kick,Saved,0.017834108,119.5,34.1
d2740e3a-0982-4c1f-81ec-54f12ed1bcd4,3869253,106,781,Brazil,5539,Carlos Henrique Casimiro,1,33,37,From Throw In,Off T,0.029429397,120.0,31.5
75e1dbd2-f601-4261-992d-106488c7219b,3869253,106,781,Brazil,22600,Lucas Tolentino Coelho de Lima,1,35,45,From Throw In,Goal,0.08633457,120.0,37.3
afbe9884-329f-4721-a822-ccba6d081310,3869253,106,781,Brazil,22600,Lucas Tolentino Coelho de Lima,1,45,14,Regular Play,Saved,0.2577265,117.1,44.2
08678f16-67ff-4ff5-905e-d9cc75db1d2d,3869253,106,781,Brazil,3280,Richarlison de Andrade,1,48,8,From Counter,Saved,0.2681848,114.2,46.3
b2459e0f-b8bd-4069-a41c-daf9dc5b3f8f,3869253,106,781,Brazil,4320,Neymar da Silva Santos Junior,1,48,9,From Counter,Off T,0.26870713,120.0,45.0
